Day,BOLETOS,month,day_name,day_type,day_tipo,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,weekday,weekend,HDAY,LDAY,NDAY,RDAY,BV,WB,FX,SO,UN,PT,MHM,LMM,MHH,LML,HLL,MML,NML,HHL,MMM,NMM,LHM,HML,MHL,NHM,HHM,NHL,LHL,NLL,HMM,NLM,HMH
2017-05-24,0.7228976159999999,May,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,6,5,2,3,1,5,1,1,3,0,1,3,0,0,0,2,0,1,0,0,2,0,0,0,0,1
2017-05-25,0.518158174,May,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,6,5,2,3,2,5,1,1,3,0,1,3,0,0,0,2,0,1,0,0,2,1,0,0,0,1
2017-05-26,1.626682345,May,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,6,5,2,3,2,6,1,1,3,0,1,3,0,0,0,2,0,1,0,0,2,1,0,0,0,1
2017-05-27,2.265929598,May,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,5,5,2,3,1,6,1,1,2,0,1,2,0,0,0,2,0,1,0,0,2,1,0,0,0,1
2017-05-28,2.393285842,May,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,5,5,2,3,1,6,1,1,2,0,1,2,0,0,0,2,0,1,0,0,2,1,0,0,0,1
2017-05-29,0.620632277,May,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,5,5,2,3,1,6,1,1,2,0,1,2,0,0,0,2,0,1,0,0,2,1,0,0,0,1
2017-05-30,0.774681044,May,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,5,5,2,3,1,6,1,1,2,0,1,2,0,0,0,2,0,1,0,0,2,1,0,0,0,1
2017-05-31,1.024402751,May,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,5,5,2,3,1,6,1,1,2,0,1,2,0,0,0,2,0,1,0,0,2,1,0,0,0,1
2017-06-01,0.539719652,June,Thursday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,5,5,2,3,1,6,1,1,2,0,1,2,0,0,0,2,0,1,0,0,2,1,0,0,0,1
2017-06-02,1.995253135,June,Friday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,6,6,2,3,1,7,1,1,2,0,1,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1
2017-06-03,2.800040998,June,Saturday,weekend,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,6,6,1,2,1,7,0,1,1,0,1,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1
2017-06-04,3.414895402,June,Sunday,weekend,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,6,6,1,2,1,7,0,1,1,0,1,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1
2017-06-05,0.8052781179999999,June,Monday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,6,6,1,2,1,7,0,1,1,0,1,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1
2017-06-06,0.982176831,June,Tuesday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,6,6,1,2,1,7,0,1,1,0,1,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1
2017-06-07,1.147140076,June,Wednesday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,6,6,1,2,1,7,0,1,1,0,1,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1
2017-06-08,0.500879635,June,Thursday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,6,6,1,2,1,7,0,1,1,0,1,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1
2017-06-09,1.504349501,June,Friday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,6,6,1,3,1,7,0,1,1,0,1,2,0,0,0,3,0,2,0,0,2,1,0,0,0,1
2017-06-10,2.58120994,June,Saturday,weekend,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,5,6,1,3,1,7,0,1,1,0,1,2,0,0,0,2,0,2,0,0,2,1,0,0,0,1
2017-06-11,2.859640054,June,Sunday,weekend,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,5,6,1,3,1,7,0,1,1,0,1,2,0,0,0,2,0,2,0,0,2,1,0,0,0,1
2017-06-12,0.634978325,June,Monday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,5,6,1,3,1,7,0,1,1,0,1,2,0,0,0,2,0,2,0,0,2,1,0,0,0,1
2017-06-13,0.832515385,June,Tuesday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,5,6,1,3,1,7,0,1,1,0,1,2,0,0,0,2,0,2,0,0,2,1,0,0,0,1
2017-06-14,1.1001386640000002,June,Wednesday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,5,6,1,3,1,7,0,1,1,0,1,2,0,0,0,2,0,2,0,0,2,1,0,0,0,1
2017-06-15,0.534549464,June,Thursday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,5,6,1,3,1,7,0,1,1,0,1,2,0,0,0,2,0,2,0,0,2,1,0,0,0,1
2017-06-16,2.011908643,June,Friday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,5,6,2,3,1,7,0,1,2,0,1,2,0,0,0,3,0,2,0,0,2,1,0,0,0,1
2017-06-17,3.001404323,June,Saturday,weekend,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5,4,6,2,3,1,7,0,1,2,0,1,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1
2017-06-18,3.364103607,June,Sunday,weekend,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,4,6,2,3,1,7,0,1,2,0,1,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1
2017-06-19,0.985298516,June,Monday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,4,6,2,3,1,7,0,1,2,0,1,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1
2017-06-20,1.122469962,June,Tuesday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,4,6,2,3,1,7,0,1,2,0,1,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1
2017-06-21,1.310684374,June,Wednesday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,4,6,2,3,2,7,0,1,2,0,1,2,0,0,0,3,0,2,0,0,2,1,0,0,0,1
2017-06-22,0.664110785,June,Thursday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,4,6,2,3,2,7,0,1,2,0,1,2,0,0,0,3,0,2,0,0,2,1,0,0,0,1
2017-06-23,1.328161892,June,Friday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,4,6,2,3,2,7,0,1,2,0,1,2,0,0,0,3,0,2,0,0,2,1,0,0,0,1
2017-06-24,2.305956964,June,Saturday,weekend,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5,4,6,2,3,2,7,0,1,2,0,1,2,0,0,0,3,0,2,0,0,2,1,0,0,0,1
2017-06-25,2.979872203,June,Sunday,weekend,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,4,6,2,3,2,7,0,1,2,0,1,2,0,0,0,3,0,2,0,0,2,1,0,0,0,1
2017-06-26,0.571996629,June,Monday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,4,6,2,3,2,7,0,1,2,0,1,2,0,0,0,3,0,2,0,0,2,1,0,0,0,1
2017-06-27,0.791339813,June,Tuesday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,4,6,2,3,2,7,0,1,2,0,1,2,0,0,0,3,0,2,0,0,2,1,0,0,0,1
2017-06-28,0.996346734,June,Wednesday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,4,6,3,3,2,7,0,1,2,0,1,2,0,1,0,3,0,2,0,0,2,1,0,0,0,1
2017-06-29,1.53487155,June,Thursday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,4,6,3,3,2,7,0,1,2,0,1,2,0,1,0,3,0,2,0,0,2,1,0,0,0,1
2017-06-30,2.779109076,June,Friday,weekday,NDAY,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,5,6,3,4,2,7,0,1,2,0,1,3,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-01,3.758955914,July,Saturday,weekend,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5,5,6,3,4,2,7,0,1,2,0,1,3,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-02,4.457971843999999,July,Sunday,weekend,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,5,6,3,4,2,7,0,1,2,0,1,3,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-03,1.123755169,July,Monday,weekday,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,5,6,3,4,2,7,0,1,2,0,1,3,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-04,1.353526801,July,Tuesday,weekday,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,5,6,3,4,2,7,0,1,2,0,1,3,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-05,2.041859851,July,Wednesday,weekday,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,5,6,3,4,2,7,0,1,2,0,1,3,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-06,1.739539229,July,Thursday,weekday,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,5,6,3,4,2,7,0,1,2,0,1,3,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-07,2.254202894,July,Friday,weekday,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,5,6,4,4,2,8,0,1,2,0,1,3,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-08,3.323244443,July,Saturday,weekend,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,5,6,4,4,2,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-09,3.880815775,July,Sunday,weekend,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,5,6,4,4,2,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-10,1.09018646,July,Monday,weekday,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,5,6,4,4,2,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-11,1.261477885,July,Tuesday,weekday,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,5,6,4,4,2,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-12,1.615428623,July,Wednesday,weekday,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,5,6,4,4,2,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-13,0.7319690940000001,July,Thursday,weekday,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,5,6,4,4,2,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-14,1.410946876,July,Friday,weekday,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,5,7,4,4,2,9,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-15,2.297694449,July,Saturday,weekend,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,4,6,4,4,2,7,0,1,1,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-16,3.128891045,July,Sunday,weekend,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,4,6,4,4,2,7,0,1,1,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-17,0.887648834,July,Monday,weekday,NDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,4,6,4,4,2,7,0,1,1,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-18,1.123125613,July,Tuesday,weekday,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,4,6,4,4,2,7,0,1,1,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-19,1.486372904,July,Wednesday,weekday,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,4,6,4,4,2,7,0,1,1,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-20,1.223055397,July,Thursday,weekday,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,4,6,4,4,2,7,0,1,1,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-21,1.523324254,July,Friday,weekday,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,5,6,4,5,2,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-22,2.179452089,July,Saturday,weekend,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,4,6,4,5,3,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-23,2.8133693180000003,July,Sunday,weekend,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,4,6,4,5,3,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-24,0.941020831,July,Monday,weekday,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,4,6,4,5,3,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-25,1.216270545,July,Tuesday,weekday,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,4,6,4,5,3,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-26,1.546849424,July,Wednesday,weekday,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,4,6,4,5,3,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-27,1.36206332,July,Thursday,weekday,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,4,6,4,5,3,8,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-28,1.675043989,July,Friday,weekday,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,4,6,5,5,3,9,0,1,2,0,1,2,0,1,0,3,0,2,0,1,2,1,0,0,0,1
2017-07-29,2.277656302,July,Saturday,weekend,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,3,6,5,5,2,9,0,1,2,0,0,2,0,1,0,3,0,2,0,1,2,0,0,0,0,1
2017-07-30,3.080336946,July,Sunday,weekend,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,3,6,5,5,2,9,0,1,2,0,0,2,0,1,0,3,0,2,0,1,2,0,0,0,0,1
2017-07-31,1.132741837,July,Monday,weekday,HDAY,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,3,6,5,5,2,9,0,1,2,0,0,2,0,1,0,3,0,2,0,1,2,0,0,0,0,1
2017-08-01,1.362842926,August,Tuesday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,3,6,5,5,2,9,0,1,2,0,0,2,0,1,0,3,0,2,0,1,2,0,0,0,0,1
2017-08-02,1.678635394,August,Wednesday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,3,6,5,5,2,9,0,1,2,0,0,2,0,1,0,3,0,2,0,1,2,0,0,0,0,1
2017-08-03,1.110779139,August,Thursday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,3,6,5,5,2,9,0,1,2,0,0,2,0,1,0,3,0,2,0,1,2,0,0,0,0,1
2017-08-04,1.5030708169999998,August,Friday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,3,6,6,5,2,9,0,1,3,0,0,2,0,1,0,3,0,2,0,1,2,0,0,0,0,1
2017-08-05,2.127678447,August,Saturday,weekend,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,3,5,5,5,2,8,0,1,3,0,0,2,0,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-06,2.8311795560000004,August,Sunday,weekend,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,3,5,5,5,2,8,0,1,3,0,0,2,0,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-07,0.810128635,August,Monday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,3,5,5,5,2,8,0,1,3,0,0,2,0,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-08,1.067558326,August,Tuesday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,4,5,5,5,2,8,0,1,3,0,0,2,1,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-09,1.379752865,August,Wednesday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,4,5,5,5,2,8,0,1,3,0,0,2,1,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-10,1.0802081609999998,August,Thursday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,4,5,5,5,2,8,0,1,3,0,0,2,1,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-11,1.478371345,August,Friday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,5,5,5,5,2,8,0,1,3,0,0,2,2,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-12,2.2328828,August,Saturday,weekend,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,5,5,5,4,2,7,0,1,3,0,0,2,2,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-13,2.7935203630000003,August,Sunday,weekend,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,5,5,5,4,2,7,0,1,3,0,0,2,2,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-14,0.7871612570000001,August,Monday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,5,5,5,4,2,7,0,1,3,0,0,2,2,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-15,1.083946353,August,Tuesday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,5,5,5,4,2,7,0,1,3,0,0,2,2,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-16,1.57254379,August,Wednesday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,5,5,5,4,2,7,0,1,3,0,0,2,2,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-17,1.344664088,August,Thursday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,5,5,5,4,2,7,0,1,3,0,0,2,2,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-18,1.901739604,August,Friday,weekday,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,5,5,5,4,2,7,0,1,3,0,0,2,2,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-19,2.647297011,August,Saturday,weekend,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,5,4,5,4,2,7,0,1,3,0,0,1,2,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-20,2.8337760660000004,August,Sunday,weekend,HDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,5,4,5,4,2,7,0,1,3,0,0,1,2,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-21,0.7061214159999999,August,Monday,weekday,NDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,5,4,5,4,2,7,0,1,3,0,0,1,2,1,0,3,0,2,0,1,1,0,0,0,0,1
2017-08-22,0.7760869429999999,August,Tuesday,weekday,NDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,6,4,5,4,2,7,0,1,3,0,0,1,2,1,0,3,0,2,0,1,2,0,0,0,0,1
2017-08-23,0.916719316,August,Wednesday,weekday,NDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,6,4,5,4,2,7,0,1,3,0,0,1,2,1,0,3,0,2,0,1,2,0,0,0,0,1
2017-08-24,0.545176891,August,Thursday,weekday,NDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,6,4,5,4,2,7,0,1,3,0,0,1,2,1,0,3,0,2,0,1,2,0,0,0,0,1
2017-08-25,1.208027602,August,Friday,weekday,NDAY,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,6,4,5,4,2,7,0,1,3,0,0,1,2,1,0,3,0,2,0,1,2,0,0,0,0,1
2017-08-26,1.70749385,August,Saturday,weekend,NDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,6,4,5,3,1,7,0,1,3,0,0,1,2,1,0,3,0,0,0,1,2,0,0,0,0,1
2017-08-27,2.351483975,August,Sunday,weekend,NDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,6,4,5,3,1,7,0,1,3,0,0,1,2,1,0,3,0,0,0,1,2,0,0,0,0,1
2017-08-28,0.361499849,August,Monday,weekday,NDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,6,4,5,3,1,7,0,1,3,0,0,1,2,1,0,3,0,0,0,1,2,0,0,0,0,1
2017-08-29,0.463556423,August,Tuesday,weekday,NDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,6,4,5,3,1,7,0,1,3,0,0,1,2,1,0,3,0,0,0,1,2,0,0,0,0,1
2017-08-30,0.641975204,August,Wednesday,weekday,NDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,6,4,5,3,1,7,0,1,3,0,0,1,2,1,0,3,0,0,0,1,2,0,0,0,0,1
2017-08-31,0.425535155,August,Thursday,weekday,NDAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,6,4,5,3,1,7,0,1,3,0,0,1,2,1,0,3,0,0,0,1,2,0,0,0,0,1
2017-09-01,0.927898013,September,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,3,6,4,5,3,1,7,0,1,3,0,0,1,2,1,0,3,0,0,0,1,2,0,0,0,0,1
2017-09-02,1.936440209,September,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
2017-09-03,2.24235876,September,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3,5,3,4,3,1,7,0,1,2,0,0,0,2,1,0,2,0,0,0,1,2,0,0,0,0,1
